"","Platform","UniProt","Gene.Name","Description","Assay","OlinkID","Panel","log2FC","mean.testGrp","mean.refGrp","n.testGrp","n.refGrp","n.total","statistic","p.value","adj.p","parameter","conf.low","conf.high","method","alternative","Significance"
"236","MS","Q04721","NOTCH2","Neurogenic locus notch homolog protein 2","NOTCH2","OID30407","Cardiometabolic II",0.0255731063864176,0.105946486288378,0.0803733799019608,37,51,88,0.63002176329022,0.530420111302272,0.749199442657821,82.5645013249227,-0.0551667204333679,0.106312933206203,"Welch Two Sample t-test","two.sided","NS"
"237","MS","Q15465","SHH","Sonic hedgehog protein","SHH","OID30516","Inflammation II",0.0750620098733439,-0.286686143875676,-0.36174815374902,37,51,88,0.404903320961659,0.686844195304597,0.864936095455057,66.702412462263,-0.294993455185415,0.445117474932103,"Welch Two Sample t-test","two.sided","NS"
"238","MS","P24387","CRHBP","Corticotropin-releasing factor-binding protein","CRHBP","OID20747","Inflammation",-0.0169070865971383,0.0935760015675676,0.110483088164706,37,51,88,-0.300314389664334,0.764711819650822,0.913852556944099,80.4711855364622,-0.128933521619936,0.0951193484256597,"Welch Two Sample t-test","two.sided","NS"
"239","MS","P17301","ITGA2","Integrin alpha-2","ITGA2","OID30570","Inflammation II",0.0873379567323265,0.100135909489189,0.0127979527568627,37,51,88,1.32906782779066,0.187416543702146,0.430644631668535,84.1832305866551,-0.0433367751600307,0.218012688624684,"Welch Two Sample t-test","two.sided","NS"
"240","MS","P30086","PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1","OID21087","Neurology",-0.0676876516356651,-0.0983459406513514,-0.0306582890156863,37,51,88,-1.31110892393421,0.193902411119392,0.433627217854815,73.5001284784385,-0.170566848035527,0.0351915447641966,"Welch Two Sample t-test","two.sided","NS"
"241","MS","Q9NZN3","EHD3","EH domain-containing protein 3","EHD3","OID30229","Cardiometabolic II",-0.0154798825989401,-0.0220145783675676,-0.00653469576862747,37,51,88,-0.125304778641968,0.900650068542938,0.963880638423521,68.3558041037561,-0.261972586610515,0.231012821412635,"Welch Two Sample t-test","two.sided","NS"
"242","MS","P17174","GOT1","Aspartate aminotransferase, cytoplasmic","GOT1","OID30417","Cardiometabolic II",-0.0866076401062003,-0.00285134532972973,0.0837562947764706,37,51,88,-1.22372197308748,0.224816321645432,0.467106365450259,76.4299763531641,-0.22755335852124,0.0543380783088396,"Welch Two Sample t-test","two.sided","NS"
"243","MS","P55103","INHBC","Inhibin beta C chain","INHBC","OID21093","Neurology",0.203970879128617,0.237115025475676,0.0331441463470588,37,51,88,3.35083212042018,0.00125379464338165,0.0156724330422707,76.5041226504577,0.0827472809305503,0.325194477326683,"Welch Two Sample t-test","two.sided","S"
"244","MS","Q8NBS9","TXNDC5","Thioredoxin domain-containing protein 5","TXNDC5","OID21012","Neurology",-0.143099534391203,-0.0859197465108108,0.0571797878803922,37,51,88,-3.51027757929456,0.000715351181169602,0.0117656444271316,85.9411304259764,-0.224140202214004,-0.0620588665684016,"Welch Two Sample t-test","two.sided","S"
"245","MS","P61916","NPC2","NPC intracellular cholesterol transporter 2","NPC2","OID30418","Cardiometabolic II",-0.123251527463328,-0.0436106308378378,0.0796408966254902,37,51,88,-2.67129972887777,0.0090468234730535,0.0597707474057674,85.386710291311,-0.214982542533538,-0.031520512393118,"Welch Two Sample t-test","two.sided","NS"
"246","MS","Q96AP7","ESAM","Endothelial cell-selective adhesion molecule","ESAM","OID20270","Cardiometabolic",-0.152082371908744,-0.0770056255675676,0.0750767463411765,37,51,88,-3.37126181006665,0.00112542534825646,0.014653975888756,85.4491369252834,-0.241769134214041,-0.0623956096034469,"Welch Two Sample t-test","two.sided","S"
"247","MS","O95274","LYPD3","Ly6/PLAUR domain-containing protein 3","LYPD3","OID21530","Oncology",-0.107786511617435,-0.0425434234135135,0.0652430882039216,37,51,88,-1.34776296890966,0.181318212724084,0.423691846823681,84.9442303552079,-0.266798517499873,0.0512254942650027,"Welch Two Sample t-test","two.sided","NS"
"248","MS","Q8IWV2","CNTN4","Contactin-4","CNTN4","OID21117","Neurology",0.0436027879416004,0.099921206172973,0.0563184182313725,37,51,88,0.887083008921211,0.37773268397665,0.627208385733095,78.8293036542818,-0.05423709824777,0.141442674130971,"Welch Two Sample t-test","two.sided","NS"
"249","MS","Q9BUN1","MENT","Protein MENT","MENT","OID30595","Inflammation II",0.269312946878749,0.22347371362973,-0.0458392332490196,37,51,88,3.34396283901167,0.00125110307504148,0.0156724330422707,81.2777427704378,0.109077754064988,0.42954813969251,"Welch Two Sample t-test","two.sided","S"
"250","MS","Q6GTS8","PM20D1","N-fatty-acyl-amino acid synthase/hydrolase PM20D1","PM20D1","OID20149","Cardiometabolic",-0.259125494390196,-0.3012848918,-0.0421593974098039,37,51,88,-1.45565100211283,0.150182030763472,0.38156003750882,66.6702559162403,-0.614474185516758,0.0962231967363654,"Welch Two Sample t-test","two.sided","NS"
"251","MS","Q9NPY3","CD93","Complement component C1q receptor","CD93","OID20397","Cardiometabolic",-0.165284304632485,-0.094552154254054,0.0707321503784314,37,51,88,-2.6812166062693,0.00886688838927216,0.0597707474057674,81.9888419280608,-0.287916621467749,-0.0426519877972216,"Welch Two Sample t-test","two.sided","NS"
"252","MS","Q9UHL4","DPP7","Dipeptidyl peptidase 2","DPP7","OID20142","Cardiometabolic",-0.142685375820085,-0.0089425812945946,0.13374279452549,37,51,88,-1.54090722368325,0.127072358116328,0.348334315011865,84.5840809131893,-0.326808656657793,0.0414379050176229,"Welch Two Sample t-test","two.sided","NS"
"253","MS","P08254","MMP3","Stromelysin-1","MMP3","OID21083","Neurology",-0.631710639384473,-0.395138041364865,0.236572598019608,37,51,88,-5.12225625160633,1.99806973864497e-06,0.000312198396663277,81.1375519467393,-0.877085657114668,-0.386335621654278,"Welch Two Sample t-test","two.sided","S"
"254","MS","P58546","MTPN","Myotrophin","MTPN","OID20080","Cardiometabolic",-0.0694440930715951,-0.0901103043108108,-0.0206662112392157,37,51,88,-0.66825520989879,0.506292270637742,0.73932866623502,66.2513729083364,-0.276909421800265,0.138021235657075,"Welch Two Sample t-test","two.sided","NS"
"255","MS","P00740","F9","Coagulation factor IX","F9","OID20349","Cardiometabolic",0.106034796918071,0.073109876372973,-0.032924920545098,37,51,88,2.17729007188802,0.0328271637363258,0.162833153453997,70.1064329779084,0.00890759626923,0.203161997566912,"Welch Two Sample t-test","two.sided","NS"
"256","MS","O00584","RNASET2","Ribonuclease T2","RNASET2","OID20321","Cardiometabolic",-0.158837210737944,-0.0874287497810811,0.0714084609568627,37,51,88,-3.42598158971153,0.000941632024847837,0.0140123813221404,85.9435245739115,-0.251003755214204,-0.066670666261684,"Welch Two Sample t-test","two.sided","S"
"257","MS","Q96G03","PGM2","Phosphopentomutase","PGM2","OID30904","Neurology II",-0.0143006221933227,-0.0375070528756757,-0.0232064306823529,37,51,88,-0.172748172691439,0.863375793921675,0.952375701696942,66.2829068364591,-0.179569166116264,0.150967921729618,"Welch Two Sample t-test","two.sided","NS"
"258","MS","Q14515","SPARCL1","SPARC-like protein 1","SPARCL1","OID20361","Cardiometabolic",0.0231153517027557,0.0432318059243243,0.0201164542215687,37,51,88,0.450971199807718,0.653182216455087,0.852983160846887,83.289706978923,-0.0788271669856998,0.125057870391211,"Welch Two Sample t-test","two.sided","NS"
"259","MS","P00568","AK1","Adenylate kinase isoenzyme 1","AK1","OID20122","Cardiometabolic",-0.107898409652199,-0.0355120393972973,0.072386370254902,37,51,88,-1.21652718837778,0.227516039420786,0.467106365450259,76.6694852372219,-0.284522464279884,0.0687256449754853,"Welch Two Sample t-test","two.sided","NS"
"260","MS","Q02747","GUCA2A","Guanylin","GUCA2A","OID21101","Neurology",-0.14293941778071,-0.10022061132973,0.0427188064509804,37,51,88,-1.94829780177895,0.054727018307247,0.206479246311653,83.784314967965,-0.288841855898503,0.00296302033708236,"Welch Two Sample t-test","two.sided","NS"
"261","MS","Q969H8","MYDGF","Myeloid-derived growth factor","MYDGF","OID30313","Cardiometabolic II",-0.124965821943402,-0.141327880308108,-0.0163620583647059,37,51,88,-1.58963508582868,0.116355988357619,0.330124240360846,71.0712765748028,-0.281712765725183,0.0317811218383781,"Welch Two Sample t-test","two.sided","NS"
"262","MS","Q9NS98","SEMA3G","Semaphorin-3G","SEMA3G","OID30599","Inflammation II",-0.0441783995878114,0.090658786572973,0.134837186160784,37,51,88,-0.873377852003559,0.385105900289905,0.632334561915832,78.950841717842,-0.144863064168945,0.056506264993322,"Welch Two Sample t-test","two.sided","NS"
"263","MS","Q9NS71","GKN1","Gastrokine-1","GKN1","OID20885","Neurology",-0.073783362335824,0.0348359268837838,0.108619289219608,37,51,88,-0.990183928644512,0.32490246025606,0.590302435058248,84.7625324514258,-0.221944749919507,0.0743780252478592,"Welch Two Sample t-test","two.sided","NS"
"264","MS","P00441","SOD1","Superoxide dismutase [Cu-Zn]","SOD1","OID20386","Cardiometabolic",-0.136494765128723,-0.143742569618919,-0.00724780449019608,37,51,88,-1.93631196515785,0.0564750972790979,0.208857608280688,77.5051400825755,-0.27684794120148,0.00385841094403465,"Welch Two Sample t-test","two.sided","NS"
"265","MS","Q9UBR2","CTSZ","Cathepsin Z","CTSZ","OID20365","Cardiometabolic",-0.113547219061791,-0.0748680038108108,0.0386792152509804,37,51,88,-2.08562178000482,0.0401095141645601,0.178259150582582,82.3281122320838,-0.221844953008182,-0.00524948511540056,"Welch Two Sample t-test","two.sided","NS"
"266","MS","P01137","TGFB1","Transforming growth factor beta-1 proprotein","TGFB1","OID20621","Inflammation",0.104259941965448,0.0502303609027027,-0.0540295810627451,37,51,88,1.17145349458502,0.244876606196777,0.484328730610713,80.3978118346844,-0.0728432366325241,0.28136312056342,"Welch Two Sample t-test","two.sided","NS"
"267","MS","O75347","TBCA","Tubulin-specific chaperone A","TBCA","OID30616","Inflammation II",-0.154623097602915,-0.155398067189189,-0.000774969586274502,37,51,88,-1.96179659355545,0.0533216046508739,0.203207334797538,78.7078586340476,-0.311513644404188,0.00226744919835896,"Welch Two Sample t-test","two.sided","NS"
"268","MS","Q01459","CTBS","Di-N-acetylchitobiase","CTBS","OID30710","Inflammation II",0.0508574466936407,0.0039379590054054,-0.0469194876882353,37,51,88,0.992144985820717,0.32406957048758,0.590302435058248,81.3272481778196,-0.0511278432242273,0.152842736611509,"Welch Two Sample t-test","two.sided","NS"
"269","MS","P04216","THY1","Thy-1 membrane glycoprotein","THY1","OID21050","Neurology",-0.0926777935981982,-0.0533804952648649,0.0392972983333333,37,51,88,-1.63715175871132,0.105872619004676,0.316623706196088,73.516984702419,-0.205486331573872,0.0201307443774758,"Welch Two Sample t-test","two.sided","NS"
"270","MS","Q9UQP3","TNN","Tenascin-N","TNN","OID30412","Cardiometabolic II",0.100102696419926,0.13192029162973,0.0318175952098039,37,51,88,1.63275629492064,0.106309826651735,0.316623706196088,82.9710693489522,-0.0218391171753919,0.222044510015243,"Welch Two Sample t-test","two.sided","NS"
"271","MS","P15085","CPA1","Carboxypeptidase A1","CPA1","OID20280","Cardiometabolic",-0.0452725612391097,-0.149732100856757,-0.104459539617647,37,51,88,-0.45019911942018,0.653726294473054,0.852983160846887,84.0246642660804,-0.245248667230926,0.154703544752707,"Welch Two Sample t-test","two.sided","NS"
"272","MS","Q96KG7","MEGF10","Multiple epidermal growth factor-like domains protein 10","MEGF10","OID20746","Inflammation",0.00596876567509274,0.0672813398378378,0.0613125741627451,37,51,88,0.0795101644575879,0.936819358808538,0.980757285184818,82.5160997672143,-0.143353835049251,0.155291366399436,"Welch Two Sample t-test","two.sided","NS"
"273","MS","P06733","ENO1","Alpha-enolase","ENO1","OID21037","Neurology",-0.0182264336174033,-0.0281697644405405,-0.00994333082313725,37,51,88,-0.170673056810635,0.864980183764727,0.952375701696942,69.0209243534808,-0.231268516567682,0.194815649332876,"Welch Two Sample t-test","two.sided","NS"
"274","MS","P14174","MIF","Macrophage migration inhibitory factor","MIF","OID21073","Neurology",-0.10249458016036,-0.182068325227027,-0.0795737450666667,37,51,88,-0.959038760258702,0.340821472529477,0.595284600143663,70.3984408949985,-0.31562325039005,0.110634090069329,"Welch Two Sample t-test","two.sided","NS"
"275","MS","Q8WXD2","SCG3","Secretogranin-3","SCG3","OID20728","Inflammation",0.0140458544613672,0.0775321182378378,0.0634862637764706,37,51,88,0.276365211323625,0.782944526559282,0.917883445835407,84.2349420735529,-0.0870181819535923,0.115109890876327,"Welch Two Sample t-test","two.sided","NS"
"276","MS","Q12884","FAP","Prolyl endopeptidase FAP","FAP","OID20330","Cardiometabolic",0.0140660385810281,-0.0405400077405405,-0.0546060463215686,37,51,88,0.218594276297344,0.827600838382305,0.942168531855994,70.1475363523822,-0.114266653974289,0.142398731136345,"Welch Two Sample t-test","two.sided","NS"
"277","MS","P31146","CORO1A","Coronin-1A","CORO1A","OID20286","Cardiometabolic",-0.0260351515928458,0.0536676258189189,0.0797027774117647,37,51,88,-0.274956921362991,0.784239616121772,0.917883445835407,63.6696896706575,-0.215215301276109,0.163144998090417,"Welch Two Sample t-test","two.sided","NS"
"278","MS","P50895","BCAM","Basal cell adhesion molecule","BCAM","OID21076","Neurology",-0.0150613097154743,-0.0267974114135135,-0.0117361016980392,37,51,88,-0.262518413472824,0.793714210362552,0.922539405040674,68.1097874233167,-0.129542797078238,0.0994201776472895,"Welch Two Sample t-test","two.sided","NS"
"279","MS","P03951","F11","Coagulation factor XI","F11","OID30773","Inflammation II",0.234543640448013,0.340363360589189,0.105819720141176,37,51,88,3.59744771338976,0.000566275463905523,0.0107249140891197,76.8176562082984,0.104714443519764,0.364372837376262,"Welch Two Sample t-test","two.sided","S"
"280","MS","P13693","TPT1","Translationally-controlled tumor protein","TPT1","OID20476","Inflammation",-0.161684977199099,-0.177909890032432,-0.0162249128333333,37,51,88,-1.53974262149435,0.129107295785308,0.3493162764754,57.5143427545699,-0.371918712826361,0.048548758428163,"Welch Two Sample t-test","two.sided","NS"
"281","MS","Q15485","FCN2","Ficolin-2","FCN2","OID20382","Cardiometabolic",0.254145682035718,0.118865657372973,-0.135280024662745,37,51,88,3.20968479675657,0.00187210081347306,0.0201735001451838,85.4868539081412,0.0967258122849936,0.411565551786442,"Welch Two Sample t-test","two.sided","S"
"282","MS","O14786","NRP1","Neuropilin-1","NRP1","OID20390","Cardiometabolic",-0.120532001659671,-0.0474456719459459,0.0730863297137255,37,51,88,-1.91039569024835,0.0595276760596394,0.216306962426015,83.1887532563078,-0.246016612307644,0.00495260898830165,"Welch Two Sample t-test","two.sided","NS"
"283","MS","P07333","CSF1R","Macrophage colony-stimulating factor 1 receptor","CSF1R","OID30681","Inflammation II",-0.0563798255808691,-0.0632236265945946,-0.0068438010137255,37,51,88,-0.705590381206993,0.48246830974761,0.723123965449056,80.9567716124845,-0.215365944027237,0.102606292865498,"Welch Two Sample t-test","two.sided","NS"
"284","MS","P14384","CPM","Carboxypeptidase M","CPM","OID21054","Neurology",-0.0110298377994171,-0.00143290566216216,0.00959693213725491,37,51,88,-0.219543497199122,0.826770952835726,0.942168531855994,82.2022270531306,-0.110969271914901,0.0889095963160664,"Welch Two Sample t-test","two.sided","NS"
"285","MS","P04406","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","GAPDH","OID30600","Inflammation II",-0.0124666973539481,0.0483988506891892,0.0608655480431373,37,51,88,-0.130612626923849,0.89647950475044,0.961677614893043,65.924405130364,-0.203038602199319,0.178105207491423,"Welch Two Sample t-test","two.sided","NS"
"286","MS","P17927","CR1","Complement receptor type 1","CR1","OID30697","Inflammation II",0.05045725709947,0.128550145183784,0.0780928880843137,37,51,88,0.922323989597315,0.358965070128856,0.613634403364793,85.1685956246157,-0.0583111141752029,0.159225628374143,"Welch Two Sample t-test","two.sided","NS"
"287","MS","P04792","HSPB1","Heat shock protein beta-1","HSPB1","OID20230","Cardiometabolic",0.136120904461738,-0.0594000170108108,-0.195520921472549,37,51,88,0.969670283222335,0.336514442394095,0.59474799434114,54.2486959967053,-0.145291588655165,0.417533397578641,"Welch Two Sample t-test","two.sided","NS"
"288","MS","Q9UBX1","CTSF","Cathepsin F","CTSF","OID21500","Oncology",0.142983629256545,0.11564263057027,-0.0273409986862745,37,51,88,1.84449409113747,0.0686475214812457,0.242336641163093,83.7290576355889,-0.0111790066860517,0.297146265199141,"Welch Two Sample t-test","two.sided","NS"
"289","MS","O00602","FCN1","Ficolin-1","FCN1","OID30690","Inflammation II",0.024402442918389,0.0845100757027027,0.0601076327843137,37,51,88,0.259988943698936,0.795597982907077,0.922539405040674,73.6257077533481,-0.162632573764575,0.211437459601353,"Welch Two Sample t-test","two.sided","NS"
"290","MS","P02776","PF4","Platelet factor 4","PF4","OID30764","Inflammation II",-0.0650118560382088,0.133066006510811,0.19807786254902,37,51,88,-0.428321810075268,0.669687111472267,0.859673426855463,72.4746166456472,-0.367551360099398,0.23752764802298,"Welch Two Sample t-test","two.sided","NS"
"291","MS","P46109","CRKL","Crk-like protein","CRKL","OID20742","Inflammation",0.0370316449758877,0.0152621854621622,-0.0217694595137255,37,51,88,0.355184628715965,0.723716494056886,0.883442985909285,59.0662081918925,-0.17158777882961,0.245651068781386,"Welch Two Sample t-test","two.sided","NS"
"292","MS","A1L4H1","SSC5D","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D","SSC5D","OID20351","Cardiometabolic",-0.104345813397456,-0.0238643786621622,0.0804814347352941,37,51,88,-1.50343486777736,0.137211925345398,0.367054257396391,70.2110349709099,-0.242762295785413,0.0340706689905002,"Welch Two Sample t-test","two.sided","NS"
"293","MS","P30740","SERPINB1","Leukocyte elastase inhibitor","SERPINB1","OID21088","Neurology",-0.109158499945204,-0.138466744243243,-0.0293082442980392,37,51,88,-1.14008853200339,0.257975168662903,0.504553180896472,73.0220488006147,-0.29997830374486,0.0816613038544518,"Welch Two Sample t-test","two.sided","NS"
"294","MS","Q9H3G5","CPVL","Probable serine carboxypeptidase CPVL","CPVL","OID21435","Oncology",0.0178809516020138,0.0587974879216216,0.0409165363196078,37,51,88,0.223088413947775,0.82401777103662,0.941519391038185,82.5544266554253,-0.141550602633105,0.177312505837133,"Welch Two Sample t-test","two.sided","NS"
"295","MS","P37235","HPCAL1","Hippocalcin-like protein 1","HPCAL1","OID20615","Inflammation",-0.216933463376577,-0.0186858069432432,0.198247656433333,37,51,88,-2.07154026892534,0.0417299595300769,0.179870515215849,75.3850940269128,-0.425530633688495,-0.00833629306465819,"Welch Two Sample t-test","two.sided","NS"
"296","MS","P61026","RAB10","Ras-related protein Rab-10","RAB10","OID30357","Cardiometabolic II",0.0254979299050874,0.0148671461756757,-0.0106307837294118,37,51,88,0.368959477679387,0.713304010092393,0.876943325100808,68.0153420110704,-0.112403715691264,0.163399575501439,"Welch Two Sample t-test","two.sided","NS"
"297","MS","Q96PL1","SCGB3A2","Secretoglobin family 3A member 2","SCGB3A2","OID20723","Inflammation",-0.280722067415792,-0.881778751443243,-0.601056684027451,37,51,88,-1.21791645814835,0.226677862439859,0.467106365450259,83.7016851834843,-0.739107930981925,0.177663796150341,"Welch Two Sample t-test","two.sided","NS"
"298","MS","Q16627","CCL14","C-C motif chemokine 14","CCL14","OID20401","Cardiometabolic",-0.150651270504399,0.203600069205405,0.354251339709804,37,51,88,-1.76044006809508,0.0818886620044652,0.273692052153961,85.9948319684043,-0.320770706001978,0.0194681649931806,"Welch Two Sample t-test","two.sided","NS"
"299","MS","Q9BUD6","SPON2","Spondin-2","SPON2","OID20221","Cardiometabolic",-0.0428065256798092,0.110270904637838,0.153077430317647,37,51,88,-0.682001585845094,0.49753189174687,0.733390170617438,68.6704795020448,-0.168032031140307,0.0824189797806881,"Welch Two Sample t-test","two.sided","NS"
"300","MS","P42785","PRCP","Lysosomal Pro-X carboxypeptidase","PRCP","OID20337","Cardiometabolic",-0.0316262513782724,0.00190604246486486,0.0335322938431372,37,51,88,-0.651625480843463,0.5164444706774,0.744487981113886,82.936803412566,-0.128160307671649,0.0649078049151043,"Welch Two Sample t-test","two.sided","NS"
"301","MS","P09467","FBP1","Fructose-1,6-bisphosphatase 1","FBP1","OID20227","Cardiometabolic",0.012133406954266,-0.0622070553594595,-0.0743404623137255,37,51,88,0.11271211128289,0.910573456577947,0.969520290223538,71.7727733295964,-0.202473637271231,0.226740451179763,"Welch Two Sample t-test","two.sided","NS"
"302","MS","P36959","GMPR","GMP reductase 1","GMPR","OID20641","Inflammation",-0.0927163663103498,-0.0732686768927027,0.0194476894176471,37,51,88,-0.956226838595425,0.341794559365842,0.595284600143663,81.2394851562468,-0.285629004859493,0.100196272238793,"Welch Two Sample t-test","two.sided","NS"
"303","MS","Q9NZK5","ADA2","Adenosine deaminase 2","ADA2","OID20394","Cardiometabolic",-0.226750252097615,-0.019130864527027,0.207619387570588,37,51,88,-2.43912581531673,0.0168020051053182,0.0929314441665829,85.0419911156908,-0.411585750453684,-0.0419147537415462,"Welch Two Sample t-test","two.sided","NS"
"304","MS","Q9UHI8","ADAMTS1","A disintegrin and metalloproteinase with thrombospondin motifs 1","ADAMTS1","OID30528","Inflammation II",-0.236373952152888,-0.0731981813783784,0.16317577077451,37,51,88,-3.85681551143318,0.000222858902585607,0.00605594843982628,84.9480088496782,-0.358230674183999,-0.114517230121777,"Welch Two Sample t-test","two.sided","S"
"305","MS","Q6IBS0","TWF2","Twinfilin-2","TWF2","OID30386","Cardiometabolic II",-0.0628720093762056,-0.0934388677918919,-0.0305668584156862,37,51,88,-0.565854318794626,0.573447032182494,0.789436993643301,64.8041588818335,-0.284786490139072,0.15904247138666,"Welch Two Sample t-test","two.sided","NS"
"306","MS","Q7Z7M9","GALNT5","Polypeptide N-acetylgalactosaminyltransferase 5","GALNT5","OID30295","Cardiometabolic II",0.0016658450673026,0.00949121035945947,0.00782536529215686,37,51,88,0.0237216628351243,0.981130915992549,0.990513023347123,83.9580747845497,-0.137984557890108,0.141316248024713,"Welch Two Sample t-test","two.sided","NS"
"307","MS","P54764","EPHA4","Ephrin type-A receptor 4","EPHA4","OID30622","Inflammation II",-0.0290451424397509,-0.00919446890837838,0.0198506735313725,37,51,88,-0.576687053055572,0.565657471265908,0.782097339954467,85.9902355802011,-0.129168641676999,0.0710783567974968,"Welch Two Sample t-test","two.sided","NS"
"308","MS","Q9HCB6","SPON1","Spondin-1","SPON1","OID20759","Inflammation",-0.0647985354285109,-0.0226080515324324,0.0421904838960784,37,51,88,-1.2613863705085,0.210580503885519,0.450728818248113,85.9999812391376,-0.166920477210305,0.0373234063532832,"Welch Two Sample t-test","two.sided","NS"
"309","MS","Q13508","ART3","Ecto-ADP-ribosyltransferase 3","ART3","OID20346","Cardiometabolic",-0.378499738301484,-0.233041911005405,0.145457827296078,37,51,88,-5.0440573969235,2.57998827241268e-06,0.000322498534051585,84.3020136343339,-0.527714702371802,-0.229284774231166,"Welch Two Sample t-test","two.sided","S"
"310","MS","Q12841","FSTL1","Follistatin-related protein 1","FSTL1","OID30254","Cardiometabolic II",-0.0638343578052464,0.00634309305945945,0.0701774508647059,37,51,88,-1.56721034612983,0.120994635722462,0.337596639850619,80.3694782861339,-0.144886308478046,0.017217592867553,"Welch Two Sample t-test","two.sided","NS"
"311","MS","P54577","YARS1","Tyrosine--tRNA ligase, cytoplasmic","YARS1","OID31494","Oncology II",-0.110761391435294,-0.1366194373,-0.0258580458647059,37,51,88,-1.0539695252156,0.295453663483039,0.549578987133629,71.3364070737999,-0.320287273976951,0.0987644911063624,"Welch Two Sample t-test","two.sided","NS"
"312","MS","P09668","CTSH","Pro-cathepsin H","CTSH","OID20113","Cardiometabolic",0.024146348264017,0.0172450001189189,-0.00690134814509805,37,51,88,0.313921943204632,0.754429802258964,0.908513731044032,76.947766559672,-0.129019252382183,0.177311948910217,"Welch Two Sample t-test","two.sided","NS"
"313","MS","Q07654","TFF3","Trefoil factor 3","TFF3","OID20371","Cardiometabolic",-0.14508652025522,-0.12311598572973,0.0219705345254902,37,51,88,-1.65055202014255,0.103895385694888,0.316623706196088,61.9018368389757,-0.320805290033071,0.0306322495226311,"Welch Two Sample t-test","two.sided","NS"
"314","MS","Q9UK05","GDF2","Growth/differentiation factor 2","GDF2","OID20202","Cardiometabolic",-0.0649224284220456,0.156844601605405,0.221767030027451,37,51,88,-1.31989202657408,0.190500875967107,0.432956536288881,82.9775401288374,-0.162755139932912,0.0329102830888213,"Welch Two Sample t-test","two.sided","NS"
"315","MS","P35579","MYH9","Myosin-9","MYH9","OID30382","Cardiometabolic II",0.00465190209586646,-0.00546574738648648,-0.0101176494823529,37,51,88,0.0621584571531994,0.95066175108652,0.983714560313038,55.057517098167,-0.145326100143704,0.154629904335437,"Welch Two Sample t-test","two.sided","NS"
"316","MS","Q9ULI3","HEG1","Protein HEG homolog 1","HEG1","OID30579","Inflammation II",0.00691551143789082,0.101695934159459,0.0947804227215686,37,51,88,0.130265808310364,0.896685532014309,0.961677614893043,79.4154820799219,-0.0987443061418708,0.112575329017652,"Welch Two Sample t-test","two.sided","NS"
"317","MS","O75326","SEMA7A","Semaphorin-7A","SEMA7A","OID20283","Cardiometabolic",-0.084276799890991,-0.0405808139243243,0.0436959859666667,37,51,88,-1.33373524564101,0.186328722662536,0.430644631668535,74.9669704669317,-0.210155760931183,0.0416021611492006,"Welch Two Sample t-test","two.sided","NS"
"318","MS","Q9UL46","PSME2","Proteasome activator complex subunit 2","PSME2","OID20989","Neurology",-0.0539223979993111,0.0337919388810811,0.0877143368803922,37,51,88,-0.789622214785044,0.43215738011349,0.671886474057043,77.5102222379187,-0.189888600034949,0.0820438040363271,"Welch Two Sample t-test","two.sided","NS"
"319","MS","Q92520","FAM3C","Protein FAM3C","FAM3C","OID20233","Cardiometabolic",-0.122440122254955,0.0185678908783784,0.141008013133333,37,51,88,-2.35639091909356,0.0207264881688085,0.110718419705173,85.9938280267989,-0.225735018910957,-0.0191452255989533,"Welch Two Sample t-test","two.sided","NS"
"320","MS","P31949","S100A11","Protein S100-A11","S100A11","OID20130","Cardiometabolic",0.00800719549231586,0.0603621202648649,0.052354924772549,37,51,88,0.0757105721438818,0.939957185698476,0.981434415415314,49.072269373257,-0.204518769252217,0.220533160236849,"Welch Two Sample t-test","two.sided","NS"
"321","MS","P22692","IGFBP4","Insulin-like growth factor-binding protein 4","IGFBP4","OID21158","Neurology",-0.0728388232897721,0.126971459372973,0.199810282662745,37,51,88,-1.44348001255642,0.152519534317632,0.385929995742996,85.9683528532232,-0.17315164199439,0.0274739954148459,"Welch Two Sample t-test","two.sided","NS"
"322","MS","Q6UWP8","SBSN","Suprabasin","SBSN","OID30398","Cardiometabolic II",0.00120302131017486,0.141920592551351,0.140717571241176,37,51,88,0.0218401057069449,0.982627127969494,0.990513023347123,84.2784299117265,-0.108330529961066,0.110736572581415,"Welch Two Sample t-test","two.sided","NS"
"323","MS","O95980","RECK","Reversion-inducing cysteine-rich protein with Kazal motifs","RECK","OID30234","Cardiometabolic II",0.071339906527557,0.0883008604432433,0.0169609539156863,37,51,88,1.5703673243438,0.120383177555326,0.337396798081071,77.894090736319,-0.0191038280751257,0.16178364113024,"Welch Two Sample t-test","two.sided","NS"
"324","MS","Q9H1U4","MEGF9","Multiple epidermal growth factor-like domains protein 9","MEGF9","OID20285","Cardiometabolic",0.0583689299600424,0.00384309549729729,-0.0545258344627451,37,51,88,1.17198900815875,0.244439861262758,0.484328730610713,85.9506093421658,-0.0406375819391317,0.157375441859216,"Welch Two Sample t-test","two.sided","NS"
"325","MS","P35754","GLRX","Glutaredoxin-1","GLRX","OID20195","Cardiometabolic",-0.039993250118495,0.0284073867540541,0.068400636872549,37,51,88,-0.629207908651361,0.531032564955863,0.749199442657821,78.8140380050358,-0.166513423483682,0.0865269232466922,"Welch Two Sample t-test","two.sided","NS"
